marker,chrom,pos
id9004584,9,15551421
id9004586,9,15551821
id9004589,9,15566051
id9004593,9,15606975
id9004595,9,15607231
id9004613,9,15611317
id9004630,9,15615518
id9004632,9,15615781
id9004638,9,15619408
id9004640,9,15619921
id9004651,9,15624614
id9004652,9,15624882
id9004661,9,15652216
id9004662,9,15652509
ud9000980,9,15657408
id9004677,9,15683465
id9004680,9,15685905
id9004686,9,15686776
id9004696,9,15688053
id9004707,9,15689338
id9004718,9,15746349
id9004722,9,15747123
id9004723,9,15747214
id9004727,9,15747582
id9004730,9,15750550
id9004735,9,15751719
id9004738,9,15754510
id9004741,9,15764354
id9004745,9,15766945
id9004746,9,15767428
id9004753,9,15769642
id9004754,9,15770107
wd9002100,9,15785040
id9004761,9,15833748
id9004766,9,15834745
id9004771,9,15836664
id9004774,9,15837236
id9004776,9,15838722
id9004783,9,15840775
id9004794,9,15882677
id9004795,9,15882912
id9004796,9,15883652
id9004797,9,15883904
id9004798,9,15883940
ud9000994,9,15916814
id9004803,9,15917465
id9004808,9,15917593
id9004809,9,15918023
id9004815,9,15918838
id9004817,9,15920063
id9004819,9,15920798
id9004821,9,15920848
id9004824,9,15942490
id9004831,9,15946415
id9004835,9,15990868
id9004843,9,15997353
id9004845,9,15998704
id9004855,9,16052958
id9004856,9,16052985
id9004863,9,16077319
id9004869,9,16080852
id9004874,9,16082198
id9004884,9,16102922
id9004887,9,16103540
wd9002141,9,16118481
id9004891,9,16181486
id9004892,9,16181745
id9004902,9,16185337
id9004912,9,16221948
id9004921,9,16227361
id9004924,9,16228768
id9004926,9,16228915
id9004946,9,16256369
id9004948,9,16256764
id9004951,9,16257443
id9004952,9,16285438
id9004954,9,16285809
id9004960,9,16291111
id9004968,9,16298760
id9004970,9,16300714
id9004972,9,16301994
id9004974,9,16322867
id9004978,9,16324534
id9004980,9,16325181
id9004987,9,16363202
id9004988,9,16364265
id9004990,9,16385404
id9004991,9,16411160
id9004992,9,16411861
id9005002,9,16413428
id9005004,9,16414031
id9005012,9,16416247
id9005015,9,16417378
id9005021,9,16421983
id9005027,9,16426048
id9005031,9,16429648
id9005034,9,16439439
id9005039,9,16441956
id9005054,9,16458422
id9005055,9,16458495
id9005061,9,16459579
id9005071,9,16462741
id9005073,9,16471873
id9005074,9,16473927
id9005082,9,16478010
id9005084,9,16478370
id9005086,9,16479306
id9005087,9,16480227
id9005089,9,16480564
id9005094,9,16483542
id9005105,9,16488140
id9005120,9,16527064
id9005126,9,16527745
id9005128,9,16528859
id9005129,9,16528988
id9005132,9,16530865
id9005133,9,16531948
id9005141,9,16541600
id9005147,9,16543224
id9005148,9,16543623
id9005152,9,16546258
id9005164,9,16561831
id9005166,9,16562997
wd9002171,9,16575291
id9005171,9,16631261
id9005175,9,16635726
id9005188,9,16643407
id9005189,9,16643783
id9005192,9,16644673
id9005193,9,16645793
id9005211,9,16650877
id9005219,9,16655439
id9005222,9,16657255
wd9002217,9,16713932
id9005231,9,16727258
id9005232,9,16727706
id9005242,9,16732739
id9005245,9,16754462
id9005246,9,16757971
id9005249,9,16786574
ud9001026,9,16820775
id9005268,9,16848723
id9005269,9,16848784
id9005274,9,16850040
id9005279,9,16850481
id9005285,9,16850794
id9005288,9,16851415
id9005289,9,16852254
id9005290,9,16852582
id9005311,9,16885329
id9005314,9,16887088
id9005318,9,16907093
id9005319,9,16907138
id9005325,9,16909374
id9005327,9,16909542
id9005331,9,16911551
id9005337,9,16934491
id9005340,9,16936056
id9005346,9,16936615
id9005350,9,16938505
id9005359,9,16939576
id9005367,9,16960539
id9005369,9,16960984
id9005372,9,16973603
id9005374,9,16975367
id9005394,9,16997787
id9005395,9,16998351
id9005397,9,16999080
id9005398,9,16999098
id9005401,9,17000570
id9005402,9,17001155
id9005404,9,17002144
id9005405,9,17003092
id9005422,9,17026212
id9005423,9,17026347
id9005425,9,17028070
id9005427,9,17028408
id9005431,9,17059264
id9005432,9,17059620
id9005433,9,17060863
id9005439,9,17064350
id9005443,9,17065759
id9005449,9,17070351
id9005450,9,17070751
id9005462,9,17091924
id9005469,9,17094483
id9005473,9,17114220
id9005476,9,17117079
id9005479,9,17117389
id9005481,9,17117748
id9005482,9,17117924
id9005489,9,17121735
id9005492,9,17146080
id9005493,9,17148241
ud9001047,9,17149680
id9005497,9,17182033
id9005499,9,17182564
id9005501,9,17183181
id9005502,9,17183525
id9005507,9,17184191
id9005514,9,17208669
id9005522,9,17209971
id9005523,9,17212043
id9005525,9,17212520
id9005529,9,17213313
id9005531,9,17214436
id9005539,9,17247261
id9005540,9,17247377
id9005545,9,17295192
id9005547,9,17296529
id9005555,9,17298634
id9005558,9,17301765
id9005559,9,17301993
id9005580,9,17308904
id9005596,9,17312005
id9005605,9,17314823
id9005611,9,17316576
id9005614,9,17317020
id9005616,9,17317353
id9005626,9,17348492
id9005638,9,17354833
id9005639,9,17355070
id9005650,9,17379211
id9005652,9,17380626
id9005653,9,17380733
id9005659,9,17394582
id9005676,9,17401020
id9005677,9,17401552
id9005680,9,17410585
id9005684,9,17413066
id9005699,9,17422689
id9005712,9,17450020
id9005716,9,17461214
id9005719,9,17462529
id9005723,9,17463690
id9005741,9,17465483
id9005742,9,17465715
id9005750,9,17468868
id9005771,9,17474798
id9005778,9,17500290
id9005781,9,17501626
id9005790,9,17502786
id9005803,9,17504361
id9005813,9,17506284
id9005815,9,17506457
id9005838,9,17528333
id9005844,9,17529050
id9005845,9,17529248
id9005854,9,17530307
id9005866,9,17534352
id9005870,9,17534765
id9005874,9,17561321
id9005875,9,17561388
id9005882,9,17562547
id9005890,9,17564728
id9005894,9,17566095
id9005903,9,17595981
id9005904,9,17596080
id9005905,9,17596770
id9005906,9,17597452
id9005913,9,17598585
id9005916,9,17598980
id9005923,9,17602144
id9005926,9,17603123
id9005927,9,17641408
id9005930,9,17643431
id9005931,9,17645328
id9005941,9,17651606
id9005943,9,17653152
id9005944,9,17653615
id9005955,9,17656623
id9005956,9,17656683
id9005964,9,17692211
id9005974,9,17695223
id9005978,9,17697007
id9005979,9,17697057
id9005983,9,17698249
id9006007,9,17733266
id9006008,9,17733409
id9006010,9,17733806
id9006012,9,17735147
id9006038,9,17745295
id9006040,9,17745483
id9006043,9,17747278
id9006052,9,17750193
id9006053,9,17750676
id9006057,9,17752047
id9006058,9,17752886
id9006067,9,17766280
id9006076,9,17770602
id9006079,9,17771997
id9006083,9,17773935
id9006085,9,17783882
id9006089,9,17786529
id9006090,9,17786701
id9006092,9,17788408
id9006093,9,17789094
id9006099,9,17791423
id9006104,9,17792558
id9006108,9,17824406
id9006109,9,17824573
id9006110,9,17824628
id9006115,9,17825341
id9006128,9,17829314
id9006134,9,17831834
id9006139,9,17857737
id9006140,9,17857860
id9006151,9,17864479
id9006154,9,17874874
id9006161,9,17876602
id9006163,9,17877650
id9006166,9,17877922
id9006175,9,17918468
id9006182,9,17922225
id9006187,9,17923576
id9006189,9,17924605
id9006190,9,17924766
id9006192,9,17960522
id9006204,9,17986677
id9006213,9,17994303
id9006215,9,17994555
id9006219,9,18010396
id9006225,9,18013249
id9006226,9,18014039
id9006229,9,18016945
id9006231,9,18017749
ud9001080,9,18018039
ud9001083,9,18046031
id9006233,9,18087055
id9006234,9,18087339
id9006235,9,18087460
id9006237,9,18088059
id9006238,9,18088362
id9006242,9,18088826
id9006244,9,18120831
id9006245,9,18121849
id9006250,9,18127354
id9006251,9,18127982
id9006252,9,18128883
id9006258,9,18149793
id9006259,9,18150546
ud9001092,9,18154747
ud9001095,9,18176801
id9006267,9,18178740
id9006272,9,18203562
id9006277,9,18205660
id9006281,9,18209572
id9006282,9,18210599
id9006290,9,18222786
id9006300,9,18227597
id9006311,9,18241163
id9006313,9,18242858
id9006319,9,18280926
id9006327,9,18283756
id9006329,9,18284311
id9006332,9,18284765
id9006333,9,18285248
id9006339,9,18297391
id9006340,9,18298860
id9006342,9,18306069
id9006343,9,18331531
id9006345,9,18331730
id9006347,9,18333151
id9006356,9,18339870
id9006361,9,18360803
id9006362,9,18361252
id9006369,9,18363111
id9006377,9,18365554
id9006380,9,18374566
id9006393,9,18385018
id9006396,9,18388053
id9006398,9,18388805
id9006401,9,18389871
id9006424,9,18414407
id9006433,9,18438781
id9006435,9,18440852
id9006440,9,18461268
id9006447,9,18464639
id9006448,9,18467890
id9006451,9,18488280
id9006453,9,18489368
id9006454,9,18489570
id9006471,9,18507612
id9006482,9,18513542
id9006485,9,18556099
id9006497,9,18562402
id9006503,9,18608315
id9006504,9,18608725
id9006512,9,18613952
ud9001112,9,18656216
id9006513,9,18656428
id9006516,9,18657528
id9006524,9,18659766
id9006526,9,18660035
id9006529,9,18662818
id9006534,9,18688505
id9006535,9,18689517
id9006538,9,18690378
id9006549,9,18714972
id9006554,9,18717835
id9006560,9,18718660
id9006564,9,18718964
id9006569,9,18719314
id9006572,9,18720139
wd9002224,9,18738676
wd9002241,9,18770410
id9006585,9,18779678
id9006596,9,18782291
id9006597,9,18782991
id9006606,9,18784920
id9006607,9,18784960
id9006611,9,18803097
id9006616,9,18815276
id9006628,9,18819334
id9006631,9,18819807
id9006635,9,18820514
id9006640,9,18821800
ud9001121,9,18822208
ud9001122,9,18847376
id9006648,9,18850036
id9006653,9,18851243
id9006664,9,18853876
id9006668,9,18854737
id9006673,9,18866778
id9006674,9,18866873
id9006677,9,18868455
id9006679,9,18868878
id9006686,9,18882866
id9006714,9,18917355
id9006715,9,18917461
id9006719,9,18918739
id9006723,9,18924062
id9006736,9,18963448
id9006745,9,18987864
id9006752,9,18990009
ud9001133,9,18990427
id9006754,9,19015708
id9006765,9,19019142
ud9001136,9,19023930
ud9001142,9,19074820
id9006773,9,19075508
id9006776,9,19121034
id9006781,9,19121682
id9006782,9,19121854
id9006783,9,19122509
id9006784,9,19122596
id9006785,9,19122686
id9006791,9,19124946
id9006797,9,19146622
id9006799,9,19148670
id9006801,9,19149235
id9006822,9,19210667
id9006844,9,19219957
id9006850,9,19222230
id9006859,9,19227042
id9006879,9,19231815
id9006881,9,19232518
id9006882,9,19232588
id9006889,9,19236018
id9006908,9,19247173
id9006910,9,19264924
id9006912,9,19265301
id9006919,9,19269782
id9006920,9,19270601
id9006924,9,19284819
id9006926,9,19285921
ud9001156,9,19289206
ud9001157,9,19324469
id9006930,9,19324977
id9006932,9,19328531
id9006940,9,19332483
id9006947,9,19336220
id9006948,9,19336424
id9006950,9,19337170
id9006953,9,19338543
id9006954,9,19338987
id9006961,9,19358073
id9006967,9,19364176
id9006968,9,19364967
id9006971,9,19377502
id9006972,9,19377685
id9006975,9,19379544
id9006979,9,19382477
id9006980,9,19382672
id9006981,9,19413105
ud9001163,9,19445330
ud9001165,9,19468169
id9006987,9,19484313
id9006988,9,19489393
wd9002249,9,19507640
wd9002267,9,19548746
id9006991,9,19551259
wd9002290,9,19592070
id9006995,9,19613790
id9006997,9,19616203
id9006998,9,19617942
ud9001177,9,19620130
ud9001182,9,19666557
id9007001,9,19666936
ud9001185,9,19667564
ud9001186,9,19707980
id9007002,9,19709051
id9007005,9,19736618
id9007008,9,19750885
id9007012,9,19758609
ud9001199,9,19764564
id9007023,9,19821803
id9007037,9,19853984
id9007039,9,19876705
id9007042,9,19880763
ud9001211,9,19924941
id9007043,9,19947626
id9007045,9,19953577
id9007054,9,19998094
id9007056,9,19998836
id9007060,9,20005728
id9007066,9,20009096
id9007072,9,20019107
id9007075,9,20027577
id9007080,9,20048422
id9007081,9,20051364
id9007085,9,20074112
id9007087,9,20079591
id9007089,9,20090900
id9007093,9,20126486
id9007100,9,20157505
id9007106,9,20181938
wd9002310,9,20193136
id9007112,9,20240070
id9007117,9,20243802
id9007118,9,20244340
ud9001224,9,20246468
ud9001226,9,20284123
id9007121,9,20286196
ud9001231,9,20289065
id9007124,9,20323105
id9007126,9,20327009
id9007128,9,20372028
id9007129,9,20373296
id9007130,9,20384445
id9007131,9,20386442
id9007132,9,20390390
wd9002337,9,20395044
wd9002354,9,20436150
id9007134,9,20475147
id9007136,9,20492169
id9007146,9,20517115
id9007148,9,20519873
id9007155,9,20542379
id9007157,9,20544226
id9007160,9,20545556
wd9002379,9,20555403
ud9001252,9,20603336
id9007161,9,20654547
id9007163,9,20717325
id9007169,9,20764882
id9007171,9,20772127
id9007172,9,20777480
id9007173,9,20784165
id9007177,9,20795398
id9007178,9,20796532
id9007180,9,20834296
id9007183,9,20836171
id9007184,9,20836466
id9007191,9,20898052
id9007193,9,20901473
id9007196,9,20932371
id9007203,9,20941322
id9007204,9,20941906
id9007206,9,20945389
id9007208,9,20974380
id9007210,9,20978387
id9007212,9,20979004
ud9001271,9,20998504
id9007215,9,21002085
id9007233,9,21054013
id9007236,9,21056312
id9007242,9,21079486
id9007244,9,21080030
id9007248,9,21083095
id9007249,9,21083362
id9007251,9,21092680
id9007252,9,21095687
id9007256,9,21110825
id9007259,9,21127474
id9007263,9,21128982
id9007269,9,21132627
id9007270,9,21134205
id9007271,9,21134314
id9007273,9,21146851
id9007276,9,21148520
id9007280,9,21175988
id9007281,9,21197026
id9007283,9,21200889
id9007287,9,21214943
id9007290,9,21237650
id9007296,9,21241999
ud9001285,9,21243439
ud9001291,9,21271337
id9007305,9,21278711
ud9001297,9,21299708
id9007307,9,21319555
ud9001304,9,21331990
id9007308,9,21340277
id9007312,9,21382011
id9007313,9,21383043
id9007315,9,21383594
id9007318,9,21389477
id9007319,9,21389619
id9007321,9,21392712
id9007326,9,21395014
ud9001320,9,21395869
wd9002420,9,21462090
id9007327,9,21462430
id9007328,9,21464824
id9007329,9,21465443
id9007344,9,21506921
id9007348,9,21540743
id9007356,9,21603924
id9007358,9,21628673
ud9001337,9,21654266
id9007360,9,21654421
id9007367,9,21678972
id9007368,9,21679748
id9007370,9,21682595
id9007371,9,21683766
id9007382,9,21735969
id9007400,9,21779459
id9007401,9,21796626
id9007407,9,21839836
ud9001357,9,21845833
id9007421,9,21868430
id9007427,9,21881947
id9007431,9,21900226
id9007438,9,21917501
id9007447,9,21943783
id9007449,9,21944478
ud9001369,9,21948536
ud9001371,9,21974650
ud9001372,9,22003773
ud9001375,9,22028193
id9007470,9,22063925
id9007473,9,22065519
id9007481,9,22070019
id9007488,9,22091918
ud9001383,9,22095484
id9007516,9,22132231
id9007519,9,22149689
id9007525,9,22159690
id9007526,9,22162019
id9007531,9,22178033
id9007533,9,22179122
id9007541,9,22189306
id9007554,9,22201705
id9007558,9,22211365
id9007575,9,22233250
id9007580,9,22242766
id9007581,9,22243292
id9007586,9,22247978
id9007596,9,22250373
id9007608,9,22254364
id9007609,9,22255193
id9007614,9,22257676
id9007618,9,22259094
id9007624,9,22259865
id9007627,9,22260114
id9007649,9,22274163
id9007660,9,22277268
id9007668,9,22283295
id9007673,9,22287135
id9007682,9,22291367
id9007683,9,22291413
id9007688,9,22295041
ud9001393,9,22309753
id9007696,9,22319508
id9007701,9,22371137
id9007711,9,22376727
id9007714,9,22378355
id9007715,9,22378629
id9007729,9,22381347
id9007735,9,22402958
id9007736,9,22403453
id9007739,9,22405207
id9007743,9,22407536
id9007744,9,22451099
ud9001401,9,22452065
ud9001405,9,22508054
id9007746,9,22508227
id9007747,9,22508925
id9007751,9,22510890
id9007759,9,22524376
id9007763,9,22528995
id9007765,9,22531470
id9007768,9,22534543
id9007777,9,22544088
id9007779,9,22546226
id9007780,9,22546809
id9007781,9,22547647
id9007782,9,22547907
id9007783,9,22549747
ud9001410,9,22560099
id9007784,9,22600362
id9007785,9,22602548
id9007786,9,22630698
id9007787,9,22630986
id9007790,9,22636940
id9007791,9,22636993
id9007797,9,22645459
id9007804,9,22668135
id9007808,9,22673286
id9007821,9,22700946
id9007825,9,22704364
id9007833,9,22708591
id9007850,9,22738889
id9007874,9,22752405
id9007879,9,22755878
id9007885,9,22762902
id9007896,9,22776337
id9007908,9,22808482
id9007910,9,22808684
id9007911,9,22808851
ud9001420,9,22809236
ud9001423,9,22883002
id9007914,9,22883692
id9007919,9,22902053
id9007929,9,22920706
id9007930,9,22922336
id10000002,10,64322
id10000005,10,66342
id10000008,10,70209
id10000021,10,111886
id10000022,10,111913
id10000023,10,111937
ud10000004,10,115235
wd10000025,10,146398
id10000025,10,175417
id10000028,10,178097
id10000031,10,179016
id10000052,10,301236
id10000053,10,302254
id10000054,10,303088
id10000057,10,305327
id10000062,10,309837
wd10000114,10,400510
id10000065,10,402619
id10000069,10,403968
id10000070,10,404030
id10000072,10,404528
id10000081,10,406964
ud10000014,10,429999
id10000090,10,433024
id10000101,10,456754
wd10000143,10,525843
id10000102,10,585178
id10000105,10,586354
id10000113,10,587669
id10000120,10,590757
id10000124,10,630676
id10000129,10,631626
id10000137,10,679048
id10000139,10,679861
ud10000022,10,682236
wd10000214,10,741481
id10000150,10,762669
id10000153,10,789424
id10000158,10,792888
ud10000029,10,793399
wd10000263,10,801141
wd10000279,10,841286
ud10000030,10,846204
id10000166,10,847429
id10000170,10,849837
id10000172,10,876513
id10000174,10,877654
id10000176,10,878317
id10000177,10,879086
id10000181,10,880386
id10000182,10,925075
id10000185,10,927484
id10000187,10,928291
id10000191,10,1006404
id10000193,10,1007277
id10000198,10,1010816
id10000202,10,1012769
ud10000050,10,1028208
id10000212,10,1104611
id10000213,10,1105980
id10000218,10,1109818
id10000219,10,1136805
id10000222,10,1160232
id10000227,10,1163165
id10000230,10,1165215
id10000237,10,1192123
id10000241,10,1195843
id10000242,10,1195859
id10000244,10,1196516
id10000247,10,1224044
id10000249,10,1224173
id10000261,10,1239069
id10000273,10,1273671
wd10000311,10,1274354
wd10000332,10,1309403
id10000276,10,1359313
wd10000351,10,1448088
id10000288,10,1468858
id10000293,10,1472232
id10000297,10,1476409
id10000302,10,1498617
id10000310,10,1533241
wd10000371,10,1577615
wd10000426,10,1633017
id10000352,10,1680006
id10000355,10,1681073
id10000359,10,1682605
id10000364,10,1684308
id10000365,10,1684457
id10000371,10,1739761
id10000373,10,1770680
wd10000476,10,1819472
id10000374,10,1834093
